tconst,parentTconst,Season Number,Episode Number,TV-show,Episode Title,Season start year,endYear,channel,IMDB Rating,Number of votes,episodeID
tt6137686,tt2543328,4,3,TURN: Washington's Spies,Blood for Blood,2017,\N,AMC,9.4,245
tt6139204,tt2543328,4,4,TURN: Washington's Spies,Nightmare,2017,\N,AMC,9.0,228
tt6139208,tt2543328,4,5,TURN: Washington's Spies,Private Woodhull,2017,\N,AMC,9.0,215
tt6139212,tt2543328,4,6,TURN: Washington's Spies,Our Man in New York,2017,\N,AMC,9.2,217
tt6139218,tt2543328,4,8,TURN: Washington's Spies,Belly of the Beast,2017,\N,AMC,9.4,223
tt6139220,tt2543328,4,9,TURN: Washington's Spies,Reckoning,2017,\N,AMC,8.5,241
tt6139226,tt2543328,4,7,TURN: Washington's Spies,Quarry,2017,\N,AMC,9.2,217
tt0942960,tt0826760,1,1,The Killing,Episode #1.1,2007,\N,AMC,8.1,324
tt1729484,tt1637727,1,1,The Killing,Pilot,2011,\N,AMC,8.3,1462
tt0942961,tt0826760,1,2,The Killing,Episode #1.2,2007,\N,AMC,7.9,252
tt1769191,tt1637727,1,2,The Killing,The Cage,2011,\N,AMC,8.2,1075
tt0947919,tt0826760,1,3,The Killing,Episode #1.3,2007,\N,AMC,8.0,231
tt1793155,tt1637727,1,3,The Killing,El Diablo,2011,\N,AMC,8.1,1015
tt0952807,tt0826760,1,4,The Killing,Episode #1.4,2007,\N,AMC,7.9,219
tt1792692,tt1637727,1,4,The Killing,A Soundless Echo,2011,\N,AMC,8.0,910
tt0957685,tt0826760,1,5,The Killing,Episode #1.5,2007,\N,AMC,7.9,219
tt1792693,tt1637727,1,5,The Killing,Super 8,2011,\N,AMC,8.0,912
tt0962033,tt0826760,1,6,The Killing,Episode #1.6,2007,\N,AMC,8.0,217
tt1861182,tt1637727,1,6,The Killing,What You Have Left,2011,\N,AMC,8.2,903
tt0966861,tt0826760,1,7,The Killing,Episode #1.7,2007,\N,AMC,8.0,214
tt1861183,tt1637727,1,7,The Killing,Vengeance,2011,\N,AMC,8.1,870
tt0972449,tt0826760,1,8,The Killing,Episode #1.8,2007,\N,AMC,8.1,211
tt1861184,tt1637727,1,8,The Killing,Stonewalled,2011,\N,AMC,8.1,865
tt0977380,tt0826760,1,9,The Killing,Episode #1.9,2007,\N,AMC,8.2,210
tt1861185,tt1637727,1,9,The Killing,Undertow,2011,\N,AMC,8.4,865
tt0983050,tt0826760,1,10,The Killing,Episode #1.10,2007,\N,AMC,8.2,207
tt1861186,tt1637727,1,10,The Killing,I'll Let You Know When I Get There,2011,\N,AMC,8.3,865
tt1111169,tt0826760,1,11,The Killing,Episode #1.11,2007,\N,AMC,8.2,198
tt1861179,tt1637727,1,11,The Killing,Missing,2011,\N,AMC,7.8,1009
tt1115159,tt0826760,1,12,The Killing,Episode #1.12,2007,\N,AMC,8.1,200
tt1861180,tt1637727,1,12,The Killing,Beau Soleil,2011,\N,AMC,8.8,961
tt1120143,tt0826760,1,13,The Killing,Episode #1.13,2007,\N,AMC,8.2,195
tt1861181,tt1637727,1,13,The Killing,Orpheus Descending,2011,\N,AMC,8.5,1057
tt1125526,tt0826760,1,14,The Killing,Episode #1.14,2007,\N,AMC,8.2,191
tt1128665,tt0826760,1,15,The Killing,Episode #1.15,2007,\N,AMC,8.4,190
tt1132869,tt0826760,1,16,The Killing,Episode #1.16,2007,\N,AMC,8.2,188
tt1136237,tt0826760,1,17,The Killing,Episode #1.17,2007,\N,AMC,8.2,188
tt1140196,tt0826760,1,18,The Killing,Episode #1.18,2007,\N,AMC,8.5,200
tt1143375,tt0826760,1,19,The Killing,Episode #1.19,2007,\N,AMC,8.5,200
tt1146367,tt0826760,1,20,The Killing,Episode #1.20,2007,\N,AMC,8.5,226
tt1517895,tt0826760,2,1,The Killing,Episode #2.1,2009,\N,AMC,7.7,194
tt1964127,tt1637727,2,1,The Killing,Reflections,2012,\N,AMC,8.3,829
tt1521976,tt0826760,2,2,The Killing,Episode #2.2,2009,\N,AMC,7.7,172
tt1964132,tt1637727,2,2,The Killing,My Lucky Day,2012,\N,AMC,8.2,779
tt1526389,tt0826760,2,3,The Killing,Episode #2.3,2009,\N,AMC,7.8,164
tt1964133,tt1637727,2,3,The Killing,Numb,2012,\N,AMC,7.8,732
tt1530719,tt0826760,2,4,The Killing,Episode #2.4,2009,\N,AMC,8.0,159
tt1964134,tt1637727,2,4,The Killing,Ogi Jun,2012,\N,AMC,8.1,626
tt1534634,tt0826760,2,5,The Killing,Episode #2.5,2009,\N,AMC,7.8,160
tt1964135,tt1637727,2,5,The Killing,Ghosts of the Past,2012,\N,AMC,8.1,700
tt1538682,tt0826760,2,6,The Killing,Episode #2.6,2009,\N,AMC,8.0,162
tt1964136,tt1637727,2,6,The Killing,Openings,2012,\N,AMC,7.9,691
tt1543382,tt0826760,2,7,The Killing,Episode #2.7,2009,\N,AMC,8.0,156
tt1964137,tt1637727,2,7,The Killing,Keylela,2012,\N,AMC,8.3,705
tt1547745,tt0826760,2,8,The Killing,Episode #2.8,2009,\N,AMC,8.0,156
tt1964138,tt1637727,2,8,The Killing,Off the Reservation,2012,\N,AMC,8.3,712
tt1552809,tt0826760,2,9,The Killing,Episode #2.9,2009,\N,AMC,8.1,154
tt1964139,tt1637727,2,9,The Killing,"Sayonara, Hiawatha",2012,\N,AMC,8.5,712
tt1557253,tt0826760,2,10,The Killing,Episode #2.10,2009,\N,AMC,8.2,168
tt1964128,tt1637727,2,10,The Killing,72 Hours,2012,\N,AMC,8.2,727
tt2025956,tt0826760,3,1,The Killing,Episode #3.1,2012,\N,AMC,8.0,196
tt2583900,tt1637727,3,1,The Killing,The Jungle,2013,\N,AMC,8.3,913
tt2406982,tt0826760,3,3,The Killing,Episode #3.3,2012,\N,AMC,8.0,157
tt2640668,tt1637727,3,3,The Killing,Seventeen,2013,\N,AMC,8.4,704
tt2414390,tt0826760,3,2,The Killing,Episode #3.2,2012,\N,AMC,8.0,164
tt2640652,tt1637727,3,2,The Killing,That You Fear the Most,2013,\N,AMC,8.5,808
tt2444916,tt0826760,3,4,The Killing,Episode #3.4,2012,\N,AMC,8.0,149
tt2640672,tt1637727,3,4,The Killing,Head Shots,2013,\N,AMC,8.2,673
tt2448720,tt0826760,3,8,The Killing,Episode #3.8,2012,\N,AMC,8.3,133
tt2722622,tt1637727,3,8,The Killing,Try,2013,\N,AMC,8.7,696
tt2448722,tt0826760,3,5,The Killing,Episode #3.5,2012,\N,AMC,8.1,145
tt2722616,tt1637727,3,5,The Killing,Scared and Running,2013,\N,AMC,8.4,658
tt2448726,tt0826760,3,6,The Killing,Episode #3.6,2012,\N,AMC,8.1,148
tt2722618,tt1637727,3,6,The Killing,Eminent Domain,2013,\N,AMC,8.2,656
tt2448728,tt0826760,3,7,The Killing,Episode #3.7,2012,\N,AMC,8.2,139
tt2722620,tt1637727,3,7,The Killing,Hope Kills,2013,\N,AMC,8.3,654
tt2448730,tt0826760,3,10,The Killing,Episode #3.10,2012,\N,AMC,8.7,190
tt2737340,tt1637727,3,10,The Killing,Six Minutes,2013,\N,AMC,9.3,1189
tt2448732,tt0826760,3,9,The Killing,Episode #3.9,2012,\N,AMC,8.4,129
tt2737334,tt1637727,3,9,The Killing,Reckoning,2013,\N,AMC,8.9,805
tt1964129,tt1637727,2,11,The Killing,Bulldog,2012,\N,AMC,8.6,732
tt1964130,tt1637727,2,12,The Killing,Donnie or Marie,2012,\N,AMC,8.8,764
tt1964131,tt1637727,2,13,The Killing,What I Know,2012,\N,AMC,9.2,1326
tt2737342,tt1637727,3,11,The Killing,From Up Here,2013,\N,AMC,8.8,691
tt2737344,tt1637727,3,12,The Killing,The Road to Hamelin,2013,\N,AMC,8.9,903
tt3355104,tt1637727,4,1,The Killing,Blood in the Water,2014,\N,AMC,8.6,850
tt3458804,tt1637727,4,2,The Killing,Unraveling,2014,\N,AMC,8.6,752
tt3458806,tt1637727,4,3,The Killing,The Good Soldier,2014,\N,AMC,8.7,701
tt3458808,tt1637727,4,4,The Killing,Dream Baby Dream,2014,\N,AMC,8.9,716
tt3458810,tt1637727,4,5,The Killing,Truth Asunder,2014,\N,AMC,8.7,716
tt3458812,tt1637727,4,6,The Killing,Eden,2014,\N,AMC,9.2,1299
tt3168442,tt2543312,1,1,Halt and Catch Fire,I/O,2014,\N,AMC,8.1,914
tt3370408,tt2543312,1,2,Halt and Catch Fire,FUD,2014,\N,AMC,8.1,694
tt3438496,tt2543312,1,3,Halt and Catch Fire,High Plains Hardware,2014,\N,AMC,7.7,611
tt3464414,tt2543312,1,4,Halt and Catch Fire,Close to the Metal,2014,\N,AMC,8.3,583
tt3499556,tt2543312,1,5,Halt and Catch Fire,Adventure,2014,\N,AMC,8.3,567
tt3517700,tt2543312,1,6,Halt and Catch Fire,Landfall,2014,\N,AMC,8.2,541
tt3549020,tt2543312,1,7,Halt and Catch Fire,Giant,2014,\N,AMC,7.9,533
tt3566354,tt2543312,1,8,Halt and Catch Fire,The 214s,2014,\N,AMC,8.8,600
tt3566360,tt2543312,1,9,Halt and Catch Fire,Up Helly Aa,2014,\N,AMC,9.0,618
tt3566368,tt2543312,1,10,Halt and Catch Fire,1984,2014,\N,AMC,8.2,552
tt3972584,tt2543312,2,1,Halt and Catch Fire,SETI,2015,\N,AMC,8.1,479
tt4364332,tt2543312,2,2,Halt and Catch Fire,New Coke,2015,\N,AMC,8.0,419
tt4364336,tt2543312,2,3,Halt and Catch Fire,The Way In,2015,\N,AMC,8.2,430
tt4422412,tt2543312,2,4,Halt and Catch Fire,Play with Friends,2015,\N,AMC,8.3,403
tt4436098,tt2543312,2,10,Halt and Catch Fire,Heaven Is a Place,2015,\N,AMC,8.7,447
tt4437720,tt2543312,2,5,Halt and Catch Fire,Extract and Defend,2015,\N,AMC,8.2,404
tt4508160,tt2543312,2,6,Halt and Catch Fire,10Broad36,2015,\N,AMC,8.3,415
tt4537868,tt2543312,2,7,Halt and Catch Fire,Working for the Clampdown,2015,\N,AMC,8.4,400
tt4568616,tt2543312,2,8,Halt and Catch Fire,Limbo,2015,\N,AMC,8.5,400
tt4569076,tt2543312,2,9,Halt and Catch Fire,Kali,2015,\N,AMC,8.5,404
tt5098994,tt2543312,3,1,Halt and Catch Fire,Valley of the Heart's Delight,2016,\N,AMC,8.0,345
tt5539282,tt2543312,3,2,Halt and Catch Fire,One Way or Another,2016,\N,AMC,8.2,320
tt5539292,tt2543312,3,3,Halt and Catch Fire,Flipping the Switch,2016,\N,AMC,8.1,305
tt5539294,tt2543312,3,4,Halt and Catch Fire,Rules of Honorable Play,2016,\N,AMC,7.8,298
tt5640498,tt2543312,3,5,Halt and Catch Fire,Yerba Buena,2016,\N,AMC,8.0,301
tt5640508,tt2543312,3,6,Halt and Catch Fire,And She Was,2016,\N,AMC,8.4,311
tt5640738,tt2543312,3,7,Halt and Catch Fire,The Threshold,2016,\N,AMC,8.9,379
tt5707496,tt2543312,3,8,Halt and Catch Fire,You Are Not Safe,2016,\N,AMC,8.9,399
tt5707510,tt2543312,3,9,Halt and Catch Fire,NIM,2016,\N,AMC,8.6,350
tt5707526,tt2543312,3,10,Halt and Catch Fire,NeXT,2016,\N,AMC,8.8,351
tt6141394,tt2543312,4,1,Halt and Catch Fire,So It Goes,2017,\N,AMC,8.1,352
tt6141504,tt2543312,4,10,Halt and Catch Fire,Ten of Swords,2017,\N,AMC,9.0,442
tt6143702,tt2543312,4,2,Halt and Catch Fire,Signal to Noise,2017,\N,AMC,8.4,344
tt6143704,tt2543312,4,3,Halt and Catch Fire,Miscellaneous,2017,\N,AMC,8.3,300
tt6143708,tt2543312,4,4,Halt and Catch Fire,Tonya and Nancy,2017,\N,AMC,8.0,270
tt6143716,tt2543312,4,5,Halt and Catch Fire,Nowhere Man,2017,\N,AMC,8.2,275
tt6145872,tt2543312,4,6,Halt and Catch Fire,A Connection Is Made,2017,\N,AMC,8.3,285
tt6145880,tt2543312,4,7,Halt and Catch Fire,Who Needs a Guy,2017,\N,AMC,9.5,661
tt6145886,tt2543312,4,8,Halt and Catch Fire,Goodwill,2017,\N,AMC,9.0,486
tt6145888,tt2543312,4,9,Halt and Catch Fire,Search,2017,\N,AMC,8.5,302
tt1316546,tt5016504,1,1,Preacher,Pilot,2016,\N,AMC,8.4,3889
tt5236114,tt5016504,1,2,Preacher,See,2016,\N,AMC,8.3,2468
tt5236116,tt5016504,1,3,Preacher,The Possibilities,2016,\N,AMC,8.0,2008
tt5236118,tt5016504,1,4,Preacher,Monster Swamp,2016,\N,AMC,7.8,1862
tt5236124,tt5016504,1,5,Preacher,South Will Rise Again,2016,\N,AMC,8.2,1751
tt5236130,tt5016504,1,6,Preacher,Sundowner,2016,\N,AMC,9.0,2191
tt5236134,tt5016504,1,7,Preacher,He Gone,2016,\N,AMC,8.2,1593
tt5236136,tt5016504,1,8,Preacher,El Valero,2016,\N,AMC,7.9,1542
tt5236140,tt5016504,1,9,Preacher,Finish the Song,2016,\N,AMC,8.5,1663
tt5236142,tt5016504,1,10,Preacher,Call and Response,2016,\N,AMC,8.7,1956
tt5846038,tt5016504,2,1,Preacher,On the Road,2017,\N,AMC,8.9,1557
tt5853500,tt5016504,2,13,Preacher,The End of the Road,2017,\N,AMC,8.2,861
tt5879524,tt5016504,2,2,Preacher,Mumbai Sky Tower,2017,\N,AMC,8.5,1254
tt5886328,tt5016504,2,3,Preacher,Damsels,2017,\N,AMC,8.0,1096
tt5898108,tt5016504,2,4,Preacher,Viktor,2017,\N,AMC,8.1,1036
tt5898116,tt5016504,2,5,Preacher,Dallas,2017,\N,AMC,7.6,997
tt5929254,tt5016504,2,6,Preacher,Sokosha,2017,\N,AMC,8.7,1114
tt5936958,tt5016504,2,7,Preacher,Pig,2017,\N,AMC,8.1,969
tt5943660,tt5016504,2,10,Preacher,Dirty Little Secret,2017,\N,AMC,7.7,912
tt5943662,tt5016504,2,11,Preacher,Backdoors,2017,\N,AMC,7.5,787
tt5995762,tt5016504,2,8,Preacher,Holes,2017,\N,AMC,7.4,895
tt5995766,tt5016504,2,9,Preacher,Puzzle Piece,2017,\N,AMC,7.9,863
tt5995768,tt5016504,2,12,Preacher,On Your Knees,2017,\N,AMC,7.5,786
tt7558826,tt5016504,3,1,Preacher,Angelville,2018,\N,AMC,8.2,687
tt7945860,tt5016504,3,2,Preacher,Sonsabitches,2018,\N,AMC,8.1,583
tt8023446,tt5016504,3,3,Preacher,Gonna Hurt,2018,\N,AMC,8.1,561
tt8023450,tt5016504,3,4,Preacher,The Tombs,2018,\N,AMC,8.6,575
tt8023456,tt5016504,3,5,Preacher,The Coffin,2018,\N,AMC,8.3,555
tt8023460,tt5016504,3,6,Preacher,Les Enfants du Sang,2018,\N,AMC,8.4,529
tt8023462,tt5016504,3,7,Preacher,Hilter,2018,\N,AMC,8.4,531
tt8023468,tt5016504,3,8,Preacher,The Tom/Brady,2018,\N,AMC,8.7,541
tt8023470,tt5016504,3,9,Preacher,Schwanzkopf,2018,\N,AMC,9.0,594
tt8023472,tt5016504,3,10,Preacher,The Light Above,2018,\N,AMC,9.1,647
tt1674557,tt1389371,1,1,Rubicon,Gone in the Teeth,2010,\N,AMC,7.8,241
tt1677391,tt1389371,1,2,Rubicon,The First Day of School,2010,\N,AMC,7.8,195
tt1677392,tt1389371,1,3,Rubicon,Keep the Ends Out,2010,\N,AMC,7.7,168
tt1677393,tt1389371,1,4,Rubicon,The Outsider,2010,\N,AMC,7.8,157
tt1679788,tt1389371,1,10,Rubicon,In Whom We Trust,2010,\N,AMC,8.1,130
tt1679789,tt1389371,1,11,Rubicon,A Good Day's Work,2010,\N,AMC,8.8,139
tt1679790,tt1389371,1,5,Rubicon,Connect the Dots,2010,\N,AMC,8.2,147
tt1679791,tt1389371,1,9,Rubicon,No Honesty in Men,2010,\N,AMC,8.3,131
tt1680246,tt1389371,1,6,Rubicon,Look to the Ant,2010,\N,AMC,8.2,132
tt1680247,tt1389371,1,7,Rubicon,The Truth Will Out,2010,\N,AMC,8.4,132
tt1680248,tt1389371,1,8,Rubicon,Caught in the Suck,2010,\N,AMC,8.2,125
tt1693505,tt1389371,1,12,Rubicon,Wayward Sons,2010,\N,AMC,8.8,134
tt1733635,tt1389371,1,13,Rubicon,You Never Can Win,2010,\N,AMC,8.5,136
